,Time,Thrust,Prop_Mass,Chamber_Pressure,Klemmung,Web_Thickness
4268,4.26799999999976,3637.543537680699,2.2993563848842116,6224961.570349415,666.7840592676213,0.02556164082915451
4269,4.26899999999976,3637.182501852716,2.2964933654684003,6224419.588410547,666.7451955528313,0.025567618486579454
4270,4.269999999999761,3636.8212631715487,2.2936304445173805,6223877.30114212,666.7063331746398,0.025573595938421165
4271,4.270999999999761,3636.459823420635,2.2907676220918147,6223334.711219672,666.6674721338703,0.025579573184552985
4272,4.271999999999761,3636.0981843694617,2.2879050361475963,6222791.821297815,666.6285937058441,0.025585550224849252
4273,4.272999999999762,3635.7363463531183,2.2850432644590644,6222248.63187786,666.5896194408316,0.025591527059185295
4274,4.273999999999762,3635.374303753864,2.282181591446089,6221705.134524741,666.5506465196744,0.025597503687436605
4275,4.274999999999762,3635.0120583687344,2.279320017169822,6221161.331934407,666.5116749432055,0.025603480109475465
4276,4.275999999999763,3634.6496119807157,2.276458541690941,6220617.226781729,666.4727047122511,0.02560945632517515
4277,4.276999999999763,3634.286966358853,2.2735972105042195,6220072.821720665,666.4337296761803,0.025615432334409938
4278,4.277999999999763,3633.9241227921007,2.2707367887004373,6219528.118684466,666.394646257183,0.02562140813705509
4279,4.278999999999764,3633.561074709653,2.2678764658437394,6218983.107807254,666.3555641901506,0.025627383732986588
4280,4.279999999999764,3633.1978239080913,2.2650162419952955,6218437.791784303,666.3164834759192,0.02563335912207664
4281,4.280999999999764,3632.834372169957,2.2621561172157927,6217892.173289827,666.277404115318,0.025639334304198458
4282,4.281999999999765,3632.4707212638677,2.259296091565443,6217346.254977149,666.2383261091693,0.025645309279226255
4283,4.282999999999765,3632.106872944624,2.256436975077,6216800.039478866,666.1991401195795,0.02565128404703523
4284,4.283999999999765,3631.742820674021,2.2535780061269617,6216253.516977961,666.1599489673415,0.02565725860750156
4285,4.284999999999766,3631.3785657504914,2.2507191364563437,6215706.689421883,666.12075917604,0.02566323296049768
4286,4.285999999999766,3631.01410995614,2.247860366125847,6215159.559484202,666.0815707465068,0.025669207105896732
4287,4.286999999999766,3630.6494550591606,2.245001695195694,6214612.129817619,666.0423836795678,0.02567518104357287
4288,4.287999999999767,3630.2846028139443,2.242143841033221,6214064.403054126,666.0031014321173,0.02568115477340122
4289,4.288999999999767,3629.91954765689,2.2392862297371283,6213516.370839719,665.9638012555206,0.025687128295257898
4290,4.289999999999767,3629.5542899124916,2.236428717991244,6212968.033659757,665.9245024480186,0.025693101609015823
4291,4.290999999999768,3629.18883136243,2.2335713058562825,6212419.394187182,665.8852050104465,0.02569907471454808
4292,4.291999999999768,3628.8231737744854,2.2307139933924804,6211870.455074083,665.8459089436326,0.02570504761172875
4293,4.292999999999768,3628.457318902651,2.2278574039892076,6211321.218951861,665.8065306000842,0.025711020300432895
4294,4.293999999999769,3628.091262163916,2.2250011540911254,6210771.678938548,665.767121460151,0.025716992780536567
4295,4.294999999999769,3627.725002902822,2.2221450040136608,6210221.834048354,665.7277136974938,0.025722965051913176
4296,4.295999999999769,3627.3585429006357,2.2192889538175407,6209671.686953605,665.6883073129505,0.02572893711443574
4297,4.29699999999977,3626.991883924732,2.2164330035630173,6209121.240305793,665.6489023073527,0.02573490896797827
4298,4.29799999999977,3626.62502772871,2.2135776813400296,6208570.49673574,665.6094280299493,0.02574088061241577
4299,4.29899999999977,3626.2579707161526,2.2107227965807823,6208019.450842543,665.569909987877,0.02574685204762422
4300,4.299999999999771,3625.8907112456277,2.2078680119121796,6207468.100160196,665.530393331285,0.02575282327347753
4301,4.300999999999771,3625.5232510979913,2.2050133273949637,6206916.447360424,665.4908780610141,0.025758794289848647
4302,4.301999999999771,3625.155592040223,2.2021587430894005,6206364.495094135,665.4513641778984,0.025764765096611516
4303,4.302999999999772,3624.7877358255423,2.1993046904556066,6205812.245991587,665.4117941293628,0.025770735693641075
4304,4.303999999999772,3624.4196798501252,2.196451174572776,6205259.696141976,665.3721672465244,0.02577670608081323
4305,4.304999999999772,3624.0514214805376,2.1935977590502387,6204706.841590011,665.3325417573934,0.025782676258002395
4306,4.305999999999773,3623.6829624972333,2.190744443948749,6204153.685006822,665.2929176628132,0.02578864622508145
